,Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Sales
58678,2023-08-10,P0019,Electronics,East,15,94.08,15,Rainy,1,90.72,Autumn,1199.52
58679,2023-08-10,P0020,Groceries,North,142,16.45,5,Cloudy,1,21.14,Autumn,2219.105
58760,2023-08-11,P0001,Furniture,North,78,31.44,5,Rainy,1,29.37,Summer,2329.704
58761,2023-08-11,P0002,Furniture,West,187,67.29,5,Sunny,0,65.31,Summer,11954.068500000001
58762,2023-08-11,P0003,Toys,West,20,35.07,10,Sunny,1,34.97,Winter,631.26
58763,2023-08-11,P0004,Clothing,West,93,88.25,0,Cloudy,1,92.36,Autumn,8207.25
58764,2023-08-11,P0005,Clothing,South,451,51.01,10,Sunny,0,54.02,Autumn,20704.959
58765,2023-08-11,P0006,Groceries,West,98,58.35,15,Sunny,1,61.94,Autumn,4860.555
58766,2023-08-11,P0007,Furniture,West,105,75.97,10,Sunny,0,80.18,Summer,7179.165
58767,2023-08-11,P0008,Clothing,West,70,89.25,10,Cloudy,0,88.53,Autumn,5622.75
58768,2023-08-11,P0009,Toys,East,177,64.05,15,Sunny,0,66.58,Summer,9636.3225
58769,2023-08-11,P0010,Toys,East,138,26.3,0,Sunny,0,29.29,Autumn,3629.4
58770,2023-08-11,P0011,Furniture,East,235,99.65,0,Rainy,1,96.7,Summer,23417.75
58771,2023-08-11,P0012,Groceries,South,4,70.19,5,Sunny,1,65.97,Summer,266.722
58772,2023-08-11,P0013,Electronics,North,113,46.31,5,Cloudy,1,41.68,Winter,4971.378500000001
58773,2023-08-11,P0014,Toys,South,82,27.2,10,Sunny,1,30.02,Spring,2007.3600000000001
58774,2023-08-11,P0015,Clothing,East,409,65.78,15,Sunny,1,62.98,Autumn,22868.417
58775,2023-08-11,P0016,Clothing,East,112,31.37,5,Rainy,1,28.14,Spring,3337.768
58776,2023-08-11,P0017,Electronics,North,293,30.09,0,Cloudy,0,33.27,Spring,8816.37
58777,2023-08-11,P0018,Toys,South,229,64.17,20,Snowy,1,65.3,Spring,11755.944000000001
58778,2023-08-11,P0019,Clothing,East,164,97.39,15,Sunny,0,100.06,Winter,13576.166000000001
58779,2023-08-11,P0020,Toys,West,57,52.39,15,Sunny,0,53.97,Winter,2538.2955
58860,2023-08-12,P0001,Clothing,East,70,30.35,15,Rainy,0,32.74,Winter,1805.825
58861,2023-08-12,P0002,Clothing,West,98,61.76,15,Cloudy,1,62.09,Summer,5144.607999999999
58862,2023-08-12,P0003,Electronics,North,231,89.16,15,Snowy,0,92.03,Summer,17506.566
58863,2023-08-12,P0004,Clothing,West,3,57.19,15,Rainy,0,59.77,Autumn,145.8345
58864,2023-08-12,P0005,Toys,South,68,97.28,10,Cloudy,0,98.59,Summer,5953.536
58865,2023-08-12,P0006,Toys,North,120,17.81,5,Cloudy,1,16.41,Winter,2030.3399999999997
58866,2023-08-12,P0007,Electronics,West,12,93.59,0,Sunny,1,90.74,Winter,1123.08
58867,2023-08-12,P0008,Electronics,North,157,85.55,0,Sunny,1,85.02,Summer,13431.35
58868,2023-08-12,P0009,Furniture,South,178,12.91,0,Cloudy,1,13.17,Spring,2297.98
58869,2023-08-12,P0010,Toys,East,150,79.98,15,Snowy,0,79.35,Autumn,10197.449999999999
58870,2023-08-12,P0011,Furniture,North,229,42.82,5,Snowy,1,43.79,Winter,9315.491
58871,2023-08-12,P0012,Clothing,North,20,61.79,5,Rainy,1,66.28,Winter,1174.01
58872,2023-08-12,P0013,Furniture,West,26,18.26,15,Rainy,0,15.19,Autumn,403.54600000000005
58873,2023-08-12,P0014,Toys,West,57,82.49,15,Snowy,0,79.79,Winter,3996.6404999999995
58874,2023-08-12,P0015,Groceries,North,256,98.32,20,Sunny,1,96.41,Spring,20135.936
58875,2023-08-12,P0016,Groceries,South,181,20.88,0,Snowy,1,23.99,Summer,3779.2799999999997
58876,2023-08-12,P0017,Clothing,West,85,93.91,10,Cloudy,1,91.04,Autumn,7184.115
58877,2023-08-12,P0018,Furniture,West,100,39.17,15,Rainy,0,38.77,Spring,3329.45
58878,2023-08-12,P0019,Groceries,West,8,73.01,10,Snowy,0,70.35,Autumn,525.672
58879,2023-08-12,P0020,Groceries,West,266,93.79,15,Sunny,0,92.19,Spring,21205.919
58960,2023-08-13,P0001,Clothing,North,23,62.56,20,Sunny,1,67.53,Summer,1151.104
58961,2023-08-13,P0002,Furniture,East,162,70.84,20,Cloudy,1,72.13,Winter,9180.864
58962,2023-08-13,P0003,Groceries,East,66,58.56,20,Rainy,1,55.97,Autumn,3091.9680000000003
58963,2023-08-13,P0004,Toys,North,64,67.12,20,Cloudy,0,69.05,Winter,3436.5440000000003
58964,2023-08-13,P0005,Furniture,South,121,14.31,5,Sunny,0,12.82,Spring,1644.9344999999998
58965,2023-08-13,P0006,Clothing,East,109,58.4,15,Sunny,1,56.0,Winter,5410.759999999999
58966,2023-08-13,P0007,Toys,North,73,98.32,10,Cloudy,0,102.07,Summer,6459.624
58967,2023-08-13,P0008,Clothing,North,326,17.82,20,Snowy,1,22.73,Autumn,4647.456
58968,2023-08-13,P0009,Electronics,South,266,33.01,20,Snowy,1,37.76,Winter,7024.528
58969,2023-08-13,P0010,Furniture,South,8,60.59,0,Sunny,0,63.08,Summer,484.72
58970,2023-08-13,P0011,Toys,East,44,78.52,20,Snowy,0,79.77,Autumn,2763.904
58971,2023-08-13,P0012,Clothing,South,69,72.77,20,Snowy,0,76.76,Winter,4016.9040000000005
58972,2023-08-13,P0013,Toys,South,103,15.49,5,Cloudy,0,17.25,Winter,1515.6965
58973,2023-08-13,P0014,Furniture,East,115,64.87,0,Cloudy,1,60.47,Summer,7460.05
58974,2023-08-13,P0015,Electronics,South,88,31.52,5,Snowy,1,32.31,Spring,2635.0719999999997
58975,2023-08-13,P0016,Groceries,East,355,79.31,0,Sunny,1,75.23,Winter,28155.05
58976,2023-08-13,P0017,Clothing,North,247,76.24,10,Cloudy,0,71.68,Winter,16948.152
58977,2023-08-13,P0018,Clothing,North,66,92.51,0,Rainy,0,88.19,Spring,6105.660000000001
58978,2023-08-13,P0019,Electronics,East,46,92.0,20,Snowy,0,89.05,Winter,3385.6000000000004
58979,2023-08-13,P0020,Clothing,West,55,89.34,10,Cloudy,1,87.69,Summer,4422.33
59060,2023-08-14,P0001,Furniture,South,24,93.83,5,Rainy,1,97.83,Spring,2139.324
59061,2023-08-14,P0002,Toys,West,268,33.98,15,Cloudy,0,34.72,Winter,7740.643999999999
59062,2023-08-14,P0003,Toys,South,126,90.95,20,Cloudy,0,93.26,Spring,9167.76
59063,2023-08-14,P0004,Electronics,South,7,21.57,10,Cloudy,0,23.98,Spring,135.89100000000002
59064,2023-08-14,P0005,Groceries,North,54,64.02,10,Cloudy,1,64.1,Spring,3111.372
59065,2023-08-14,P0006,Furniture,East,106,16.66,20,Snowy,0,15.77,Summer,1412.768
59066,2023-08-14,P0007,Clothing,North,198,57.54,15,Cloudy,1,61.5,Winter,9683.982
59067,2023-08-14,P0008,Electronics,South,136,95.81,15,Rainy,0,96.7,Winter,11075.636
59068,2023-08-14,P0009,Furniture,North,216,74.3,0,Rainy,1,69.44,Winter,16048.8
59069,2023-08-14,P0010,Furniture,North,155,74.89,20,Rainy,0,76.53,Spring,9286.36
59070,2023-08-14,P0011,Groceries,North,330,38.33,0,Snowy,1,39.45,Winter,12648.9
59071,2023-08-14,P0012,Clothing,North,44,79.95,15,Sunny,0,84.73,Autumn,2990.13
59072,2023-08-14,P0013,Electronics,East,79,74.17,15,Snowy,0,70.65,Autumn,4980.5155
59073,2023-08-14,P0014,Furniture,West,297,28.14,5,Sunny,1,26.53,Winter,7939.700999999999
59074,2023-08-14,P0015,Furniture,East,156,43.88,15,Sunny,0,40.64,Winter,5818.488
59075,2023-08-14,P0016,Clothing,East,29,97.06,0,Sunny,1,94.85,Winter,2814.7400000000002
59076,2023-08-14,P0017,Toys,East,91,92.19,20,Sunny,0,89.14,Spring,6711.432
59077,2023-08-14,P0018,Clothing,East,27,39.15,10,Cloudy,1,35.0,Summer,951.345
59078,2023-08-14,P0019,Electronics,South,86,18.06,10,Cloudy,0,13.95,Spring,1397.8439999999998
59079,2023-08-14,P0020,Furniture,East,293,60.74,20,Sunny,1,61.75,Winter,14237.456
59160,2023-08-15,P0001,Furniture,East,81,33.93,20,Sunny,0,38.15,Summer,2198.664
59161,2023-08-15,P0002,Electronics,South,13,40.29,10,Snowy,1,39.71,Spring,471.393
59162,2023-08-15,P0003,Clothing,North,36,83.76,5,Sunny,0,82.9,Spring,2864.592
59163,2023-08-15,P0004,Clothing,South,64,48.06,15,Rainy,1,44.23,Summer,2614.464
59164,2023-08-15,P0005,Groceries,West,71,92.88,15,Sunny,1,96.15,Summer,5605.307999999999
59165,2023-08-15,P0006,Clothing,South,132,79.7,10,Sunny,1,75.8,Spring,9468.36
59166,2023-08-15,P0007,Furniture,East,44,70.01,5,Cloudy,1,65.05,Winter,2926.418
59167,2023-08-15,P0008,Toys,South,201,46.88,0,Snowy,0,46.5,Autumn,9422.880000000001
59168,2023-08-15,P0009,Clothing,South,246,66.05,10,Sunny,0,61.78,Spring,14623.47
59169,2023-08-15,P0010,Clothing,North,126,74.08,20,Sunny,0,76.31,Autumn,7467.264
59170,2023-08-15,P0011,Electronics,North,161,12.58,20,Cloudy,1,16.89,Autumn,1620.304
59171,2023-08-15,P0012,Electronics,South,45,17.38,20,Sunny,1,14.64,Winter,625.68
59172,2023-08-15,P0013,Electronics,South,230,52.05,10,Sunny,1,50.85,Summer,10774.35
59173,2023-08-15,P0014,Furniture,South,22,53.57,20,Rainy,1,57.47,Summer,942.832
59174,2023-08-15,P0015,Electronics,East,143,72.12,10,Snowy,1,72.11,Winter,9281.844000000001
59175,2023-08-15,P0016,Groceries,West,123,75.07,20,Cloudy,0,75.31,Spring,7386.887999999999
59176,2023-08-15,P0017,Toys,West,164,13.42,0,Cloudy,1,11.8,Summer,2200.88
59177,2023-08-15,P0018,Toys,South,79,24.04,20,Snowy,0,20.84,Summer,1519.328
59178,2023-08-15,P0019,Clothing,East,255,75.02,0,Cloudy,1,78.87,Summer,19130.1
59179,2023-08-15,P0020,Electronics,West,42,61.13,10,Cloudy,1,63.57,Winter,2310.714
59260,2023-08-16,P0001,Furniture,North,4,46.11,0,Cloudy,1,45.85,Autumn,184.44
59261,2023-08-16,P0002,Electronics,West,221,72.49,20,Sunny,1,73.51,Summer,12816.232
59262,2023-08-16,P0003,Clothing,East,62,16.13,15,Snowy,0,13.62,Spring,850.0509999999999
59263,2023-08-16,P0004,Toys,West,407,13.63,5,Sunny,0,12.04,Autumn,5270.039500000001
59264,2023-08-16,P0005,Toys,East,1,86.88,20,Sunny,1,86.98,Spring,69.504
59265,2023-08-16,P0006,Toys,East,318,54.05,15,Cloudy,1,56.61,Autumn,14609.714999999998
59266,2023-08-16,P0007,Electronics,East,1,40.32,20,Rainy,0,40.79,Summer,32.256
59267,2023-08-16,P0008,Clothing,West,63,49.78,10,Snowy,1,46.99,Winter,2822.526
59268,2023-08-16,P0009,Clothing,North,83,49.5,20,Rainy,1,51.28,Summer,3286.8
59269,2023-08-16,P0010,Clothing,East,55,45.47,10,Cloudy,0,50.07,Summer,2250.765
59270,2023-08-16,P0011,Clothing,South,90,17.7,20,Sunny,1,13.62,Winter,1274.4
59271,2023-08-16,P0012,Toys,North,126,91.04,0,Snowy,1,93.67,Winter,11471.04
59272,2023-08-16,P0013,Clothing,West,92,22.03,5,Sunny,0,25.29,Spring,1925.422
59273,2023-08-16,P0014,Electronics,West,96,98.82,15,Snowy,1,96.37,Spring,8063.7119999999995
59274,2023-08-16,P0015,Groceries,West,72,65.15,0,Rainy,1,60.78,Autumn,4690.8
59275,2023-08-16,P0016,Electronics,West,28,24.64,20,Cloudy,1,22.68,Summer,551.936
59276,2023-08-16,P0017,Groceries,West,336,39.61,5,Cloudy,1,34.81,Autumn,12643.511999999999
59277,2023-08-16,P0018,Furniture,North,347,53.59,10,Sunny,1,49.89,Summer,16736.157
59278,2023-08-16,P0019,Groceries,West,91,55.87,15,Rainy,0,56.59,Summer,4321.5445
59279,2023-08-16,P0020,Toys,South,169,10.77,15,Sunny,1,6.39,Summer,1547.1104999999998
59360,2023-08-17,P0001,Furniture,East,191,76.95,20,Cloudy,0,75.6,Winter,11757.960000000001
59361,2023-08-17,P0002,Clothing,East,139,94.54,5,Snowy,0,90.46,Winter,12484.007000000001
59362,2023-08-17,P0003,Groceries,North,272,12.89,15,Rainy,0,14.75,Spring,2980.1679999999997
59363,2023-08-17,P0004,Groceries,West,30,59.68,5,Snowy,0,63.63,Winter,1700.88
59364,2023-08-17,P0005,Clothing,East,61,98.25,5,Cloudy,0,98.82,Winter,5693.5875
59365,2023-08-17,P0006,Clothing,West,202,32.28,15,Cloudy,0,34.73,Autumn,5542.476000000001
59366,2023-08-17,P0007,Electronics,East,38,60.71,10,Snowy,1,59.47,Spring,2076.282
59367,2023-08-17,P0008,Electronics,North,304,71.95,20,Cloudy,1,75.13,Winter,17498.24
59368,2023-08-17,P0009,Furniture,North,51,77.95,20,Rainy,0,81.22,Spring,3180.3600000000006
59369,2023-08-17,P0010,Groceries,East,35,33.07,10,Sunny,0,28.8,Autumn,1041.7050000000002
59370,2023-08-17,P0011,Electronics,North,261,32.09,10,Sunny,1,35.95,Summer,7537.941000000002
59371,2023-08-17,P0012,Toys,South,109,60.21,10,Cloudy,1,58.88,Spring,5906.601000000001
59372,2023-08-17,P0013,Furniture,North,90,48.11,5,Sunny,1,50.17,Autumn,4113.405
59373,2023-08-17,P0014,Clothing,West,28,10.21,10,Sunny,1,13.44,Spring,257.29200000000003
59374,2023-08-17,P0015,Clothing,South,339,69.6,15,Cloudy,0,64.96,Spring,20055.239999999998
59375,2023-08-17,P0016,Electronics,East,2,95.09,10,Sunny,1,98.41,Summer,171.162
59376,2023-08-17,P0017,Electronics,East,24,19.12,20,Snowy,1,18.23,Autumn,367.10400000000004
59377,2023-08-17,P0018,Clothing,West,316,97.46,5,Snowy,1,97.35,Winter,29257.491999999995
59378,2023-08-17,P0019,Clothing,South,87,72.98,20,Cloudy,1,68.99,Winter,5079.408
59379,2023-08-17,P0020,Electronics,West,70,96.99,15,Cloudy,1,97.08,Summer,5770.904999999999
59460,2023-08-18,P0001,Furniture,North,23,11.66,15,Rainy,0,6.98,Winter,227.953
59461,2023-08-18,P0002,Clothing,East,115,41.69,0,Sunny,0,43.23,Spring,4794.349999999999
59462,2023-08-18,P0003,Furniture,East,66,50.32,10,Cloudy,0,54.17,Summer,2989.008
59463,2023-08-18,P0004,Furniture,East,138,27.99,10,Cloudy,0,27.09,Summer,3476.358
59464,2023-08-18,P0005,Groceries,North,23,32.92,5,Rainy,1,31.95,Summer,719.302
59465,2023-08-18,P0006,Furniture,North,240,46.89,15,Sunny,0,49.56,Summer,9565.56
59466,2023-08-18,P0007,Electronics,North,8,68.21,0,Snowy,0,68.91,Summer,545.68
59467,2023-08-18,P0008,Toys,East,239,48.86,15,Rainy,1,44.23,Spring,9925.909
59468,2023-08-18,P0009,Electronics,North,139,38.69,10,Cloudy,1,42.87,Autumn,4840.119
59469,2023-08-18,P0010,Toys,West,200,60.35,0,Sunny,1,63.73,Winter,12070.0
59470,2023-08-18,P0011,Clothing,East,7,92.82,0,Sunny,0,89.89,Summer,649.74
59471,2023-08-18,P0012,Electronics,South,165,10.18,20,Rainy,0,14.2,Winter,1343.7600000000002
59472,2023-08-18,P0013,Toys,East,67,41.89,0,Sunny,1,43.72,Summer,2806.63
59473,2023-08-18,P0014,Electronics,East,232,51.49,0,Rainy,0,47.57,Spring,11945.68
59474,2023-08-18,P0015,Toys,South,12,36.57,5,Snowy,1,37.95,Winter,416.898
59475,2023-08-18,P0016,Electronics,South,55,73.56,10,Cloudy,0,74.5,Spring,3641.2200000000003
59476,2023-08-18,P0017,Clothing,South,288,63.12,15,Rainy,1,63.91,Autumn,15451.775999999998
59477,2023-08-18,P0018,Electronics,South,371,10.78,10,Cloudy,0,7.93,Summer,3599.4419999999996
59478,2023-08-18,P0019,Electronics,North,344,37.12,0,Rainy,0,34.56,Winter,12769.279999999999
59479,2023-08-18,P0020,Furniture,West,46,27.29,0,Cloudy,0,29.72,Spring,1255.34
59560,2023-08-19,P0001,Electronics,West,145,96.83,20,Snowy,0,95.73,Spring,11232.28
59561,2023-08-19,P0002,Toys,South,52,80.15,10,Snowy,1,76.98,Winter,3751.0200000000004
59562,2023-08-19,P0003,Furniture,West,171,83.77,20,Snowy,1,88.67,Spring,11459.736
59563,2023-08-19,P0004,Toys,North,127,80.28,0,Sunny,0,80.27,Spring,10195.56
59564,2023-08-19,P0005,Electronics,North,229,94.02,20,Sunny,0,94.84,Winter,17224.464
59565,2023-08-19,P0006,Furniture,South,7,21.3,0,Sunny,1,19.57,Winter,149.1
59566,2023-08-19,P0007,Groceries,North,94,85.65,15,Sunny,0,89.66,Summer,6843.435
59567,2023-08-19,P0008,Electronics,South,66,47.05,10,Cloudy,0,51.89,Spring,2794.77
59568,2023-08-19,P0009,Electronics,North,169,47.14,0,Rainy,0,48.05,Spring,7966.66
59569,2023-08-19,P0010,Toys,West,22,26.62,0,Rainy,0,31.3,Summer,585.64
59570,2023-08-19,P0011,Groceries,East,173,44.44,0,Rainy,1,46.87,Winter,7688.12
59571,2023-08-19,P0012,Groceries,East,267,50.19,20,Snowy,0,52.38,Autumn,10720.584
59572,2023-08-19,P0013,Furniture,East,152,38.92,20,Sunny,0,34.47,Autumn,4732.6720000000005
59573,2023-08-19,P0014,Clothing,North,54,41.73,20,Rainy,1,38.6,Summer,1802.7359999999999
59574,2023-08-19,P0015,Clothing,East,298,94.81,5,Cloudy,0,97.63,Winter,26840.711
59575,2023-08-19,P0016,Furniture,South,107,56.99,20,Rainy,0,55.32,Spring,4878.344
59576,2023-08-19,P0017,Electronics,East,113,16.11,10,Rainy,0,11.69,Autumn,1638.387
59577,2023-08-19,P0018,Clothing,South,123,54.7,5,Snowy,0,56.63,Summer,6391.695
59578,2023-08-19,P0019,Toys,West,372,38.75,20,Sunny,0,35.46,Summer,11532.0
59579,2023-08-19,P0020,Furniture,North,29,90.12,20,Snowy,1,93.49,Spring,2090.784
59660,2023-08-20,P0001,Clothing,North,315,46.57,10,Sunny,0,48.02,Winter,13202.595
59661,2023-08-20,P0002,Electronics,North,97,39.09,0,Rainy,0,41.31,Summer,3791.7300000000005
59662,2023-08-20,P0003,Toys,South,183,33.47,15,Snowy,0,37.99,Autumn,5206.2585
59663,2023-08-20,P0004,Furniture,North,7,18.94,10,Cloudy,0,18.85,Winter,119.32200000000002
59664,2023-08-20,P0005,Electronics,South,34,88.32,10,Sunny,1,92.31,Winter,2702.5919999999996
59665,2023-08-20,P0006,Groceries,North,183,28.27,20,Snowy,1,24.3,Spring,4138.728
59666,2023-08-20,P0007,Clothing,South,147,39.45,10,Snowy,0,38.57,Winter,5219.235000000001
59667,2023-08-20,P0008,Electronics,North,71,54.82,20,Sunny,1,54.89,Winter,3113.776
59668,2023-08-20,P0009,Electronics,East,135,81.05,20,Snowy,0,85.2,Summer,8753.4
59669,2023-08-20,P0010,Clothing,North,15,69.1,5,Sunny,1,64.81,Autumn,984.675
59670,2023-08-20,P0011,Groceries,South,151,12.15,15,Rainy,1,11.1,Winter,1559.4525
59671,2023-08-20,P0012,Furniture,West,20,98.7,15,Cloudy,1,94.28,Spring,1677.8999999999999
59672,2023-08-20,P0013,Groceries,East,4,14.37,0,Snowy,0,15.23,Spring,57.48
59673,2023-08-20,P0014,Toys,East,240,86.54,20,Sunny,1,89.96,Winter,16615.680000000004
59674,2023-08-20,P0015,Groceries,West,357,79.96,0,Sunny,0,79.08,Autumn,28545.719999999998
59675,2023-08-20,P0016,Furniture,East,20,28.45,0,Cloudy,1,24.59,Autumn,569.0
59676,2023-08-20,P0017,Electronics,East,113,63.83,10,Rainy,1,62.75,Summer,6491.511
59677,2023-08-20,P0018,Electronics,West,114,32.25,5,Snowy,1,29.91,Autumn,3492.6749999999997
59678,2023-08-20,P0019,Groceries,South,301,45.8,0,Sunny,1,46.93,Spring,13785.8
59679,2023-08-20,P0020,Furniture,East,188,50.06,0,Snowy,0,46.45,Spring,9411.28
59760,2023-08-21,P0001,Furniture,North,149,41.72,15,Rainy,0,39.13,Spring,5283.838
59761,2023-08-21,P0002,Toys,North,186,15.93,20,Sunny,1,13.4,Summer,2370.384
59762,2023-08-21,P0003,Furniture,North,163,78.6,15,Cloudy,0,82.93,Summer,10890.029999999999
59763,2023-08-21,P0004,Groceries,North,7,71.24,20,Cloudy,0,72.66,Summer,398.94399999999996
59764,2023-08-21,P0005,Furniture,South,211,45.8,20,Sunny,1,49.97,Spring,7731.04
59765,2023-08-21,P0006,Electronics,West,99,98.34,5,Rainy,0,96.34,Winter,9248.876999999999
59766,2023-08-21,P0007,Toys,South,154,88.42,5,Rainy,1,85.44,Autumn,12935.846
59767,2023-08-21,P0008,Furniture,North,146,29.13,15,Sunny,0,32.3,Autumn,3615.0329999999994
59768,2023-08-21,P0009,Electronics,South,280,24.23,5,Snowy,0,23.52,Summer,6445.18
59769,2023-08-21,P0010,Furniture,East,105,42.81,0,Rainy,0,46.86,Spring,4495.05
59770,2023-08-21,P0011,Toys,North,42,92.42,10,Snowy,0,94.84,Winter,3493.476
59771,2023-08-21,P0012,Toys,South,161,37.91,0,Snowy,1,38.34,Summer,6103.509999999999
59772,2023-08-21,P0013,Groceries,West,133,34.12,15,Sunny,0,32.59,Autumn,3857.266
59773,2023-08-21,P0014,Groceries,East,334,52.27,0,Sunny,1,48.43,Spring,17458.18
59774,2023-08-21,P0015,Toys,East,15,56.69,10,Cloudy,1,56.76,Summer,765.3149999999999
59775,2023-08-21,P0016,Furniture,North,256,41.26,20,Sunny,0,36.31,Summer,8450.048
59776,2023-08-21,P0017,Toys,South,138,33.51,20,Snowy,1,33.44,Winter,3699.5040000000004
59777,2023-08-21,P0018,Groceries,South,99,75.32,15,Snowy,1,70.37,Spring,6338.177999999999
59778,2023-08-21,P0019,Clothing,South,36,33.18,0,Rainy,0,36.77,Autumn,1194.48
59779,2023-08-21,P0020,Electronics,East,73,47.12,0,Rainy,1,47.61,Summer,3439.7599999999998
59860,2023-08-22,P0001,Toys,South,168,37.48,20,Sunny,0,40.62,Autumn,5037.312
59861,2023-08-22,P0002,Toys,West,138,10.6,0,Rainy,1,5.79,Winter,1462.8
59862,2023-08-22,P0003,Electronics,East,179,16.61,15,Sunny,0,15.65,Winter,2527.2115
59863,2023-08-22,P0004,Electronics,South,39,53.66,0,Cloudy,0,57.83,Autumn,2092.74
59864,2023-08-22,P0005,Toys,South,228,90.66,15,Snowy,0,91.01,Spring,17569.908
59865,2023-08-22,P0006,Clothing,South,188,96.83,5,Cloudy,1,92.82,Winter,17293.838
59866,2023-08-22,P0007,Electronics,West,93,72.97,5,Sunny,0,75.56,Summer,6446.8994999999995
59867,2023-08-22,P0008,Toys,South,69,35.32,0,Cloudy,0,33.75,Autumn,2437.08
59868,2023-08-22,P0009,Furniture,North,197,28.9,20,Sunny,1,26.01,Autumn,4554.639999999999
59869,2023-08-22,P0010,Groceries,West,75,89.84,5,Snowy,1,88.03,Autumn,6401.099999999999
59870,2023-08-22,P0011,Furniture,North,149,33.47,0,Snowy,1,32.17,Winter,4987.03
59871,2023-08-22,P0012,Toys,East,56,95.12,10,Rainy,0,98.2,Summer,4794.048000000001
59872,2023-08-22,P0013,Groceries,East,0,51.04,10,Rainy,1,49.53,Winter,0.0
59873,2023-08-22,P0014,Clothing,West,300,38.86,15,Cloudy,1,38.54,Spring,9909.3
59874,2023-08-22,P0015,Furniture,East,130,45.22,0,Snowy,1,43.19,Autumn,5878.599999999999
59875,2023-08-22,P0016,Groceries,West,218,90.88,10,Cloudy,1,93.35,Spring,17830.656
59876,2023-08-22,P0017,Clothing,East,160,16.11,0,Cloudy,0,17.08,Spring,2577.6
59877,2023-08-22,P0018,Electronics,East,127,71.69,20,Cloudy,0,68.04,Summer,7283.704
59878,2023-08-22,P0019,Toys,South,133,80.96,5,Sunny,1,85.24,Winter,10229.295999999998
59879,2023-08-22,P0020,Toys,South,133,57.56,20,Sunny,1,55.67,Spring,6124.384000000001
59960,2023-08-23,P0001,Clothing,North,45,28.81,15,Rainy,0,31.69,Summer,1101.9825
59961,2023-08-23,P0002,Electronics,North,31,74.42,5,Cloudy,0,73.67,Summer,2191.669
59962,2023-08-23,P0003,Furniture,North,385,26.67,0,Snowy,0,29.8,Summer,10267.95
59963,2023-08-23,P0004,Groceries,West,124,46.37,10,Cloudy,0,46.07,Winter,5174.892
59964,2023-08-23,P0005,Toys,East,94,96.71,20,Sunny,1,99.12,Summer,7272.592000000001
59965,2023-08-23,P0006,Furniture,South,245,62.89,0,Snowy,0,64.84,Autumn,15408.05
59966,2023-08-23,P0007,Clothing,North,50,15.17,0,Sunny,0,15.01,Winter,758.5
59967,2023-08-23,P0008,Furniture,East,3,65.81,15,Cloudy,0,66.48,Spring,167.81550000000001
59968,2023-08-23,P0009,Groceries,East,44,73.79,10,Snowy,0,73.17,Winter,2922.0840000000003
59969,2023-08-23,P0010,Groceries,West,147,38.64,15,Cloudy,0,34.89,Winter,4828.068
59970,2023-08-23,P0011,Clothing,West,350,73.66,20,Snowy,0,69.98,Winter,20624.800000000003
59971,2023-08-23,P0012,Groceries,East,162,60.97,5,Rainy,0,64.65,Winter,9383.283
59972,2023-08-23,P0013,Groceries,West,76,50.97,0,Snowy,0,54.73,Autumn,3873.72
59973,2023-08-23,P0014,Toys,South,39,64.81,5,Rainy,0,64.06,Spring,2401.2105
59974,2023-08-23,P0015,Furniture,West,314,95.01,0,Cloudy,0,98.05,Autumn,29833.140000000003
59975,2023-08-23,P0016,Clothing,West,172,85.26,5,Sunny,1,83.53,Winter,13931.484
59976,2023-08-23,P0017,Toys,East,142,47.87,5,Snowy,1,43.5,Winter,6457.663
59977,2023-08-23,P0018,Furniture,North,66,12.17,20,Rainy,0,10.41,Autumn,642.576
59978,2023-08-23,P0019,Electronics,West,133,36.38,5,Cloudy,0,33.9,Spring,4596.612999999999
59979,2023-08-23,P0020,Groceries,East,371,39.78,0,Cloudy,0,43.59,Spring,14758.380000000001
60060,2023-08-24,P0001,Clothing,South,64,24.32,10,Cloudy,1,26.6,Summer,1400.832
60061,2023-08-24,P0002,Toys,North,119,89.51,20,Cloudy,0,85.74,Summer,8521.352
60062,2023-08-24,P0003,Furniture,North,60,33.8,20,Sunny,0,36.41,Autumn,1622.3999999999999
60063,2023-08-24,P0004,Groceries,East,201,16.41,0,Rainy,1,13.2,Winter,3298.41
60064,2023-08-24,P0005,Electronics,East,25,71.13,20,Rainy,0,67.71,Winter,1422.6000000000001
60065,2023-08-24,P0006,Toys,South,364,73.46,0,Sunny,0,74.27,Spring,26739.44
